NAME_LAT,KOATUU_RAY,longitude,latitude,KOATUU
Kropyvnytske,1421500000,37.218,47.62,1421587903
Kruta Balka,1425500000,37.823,48.145,1425587604
Holubivka,1420300000,37.13,48.697,1420386903
Holubivka,1420900000,37.853,48.725,1420985702
Horbatenko,1424500000,38.098,47.761,1424580505
Krasnyi Partyzan,1425500000,37.914,48.263,1425555202
Krasnoiarske,1422000000,37.123,48.419,1422088002
Kreminets,1423300000,37.618,47.916,1423384502
Krynychky,1420600000,38.705,47.865,1420681004
Ahronomichne,1420600000,38.189,47.858,1420685402
Komsomolskyi,1421500000,37.414,47.676,1421556500
Volodarskoho,1420600000,38.231,47.811,1420685403
Nadezhdynka,1422700000,37.005,48.143,1422783805
Nevelske,1425500000,37.578,48.059,1425585402
Nyzhnokrynske,1420600000,38.626,47.785,1420681503
Nove,1423000000,37.84,49.164,1423083205
Novyi Donbas,1422000000,37.181,48.45,1422088003
Novyi Svit,1413500000,38.103,48.148,1413591509
Kolosnykove,1413500000,38.062,48.046,1413569600
Tymofiivka,1422700000,37.49,48.281,1422783604
Tymofiivka,1425200000,38.554,48.197,1425286807
Tykhonivka,1424200000,37.792,48.72,1424283506
Tolstoi,1421200000,36.684,48.038,1421284406
Kuroidivka,1420300000,37.06,48.63,1420383803
Kurtivka,1422400000,37.626,48.612,1422483503
Kutuzovka,1422000000,37.187,48.49,1422081103
Kovske,1423600000,38.239,47.237,1423686604
Kozlivka,1423600000,38.087,47.175,1423610102
Lobanivka,1415300000,38.374,48.068,1415346003
Lozove,1425500000,37.643,48.001,1425585603
Lozuvatske,1422700000,37.516,48.277,1422781606
Maksymivka,1423300000,37.104,47.892,1423385802
Malynivka,1421700000,37.236,47.173,1421781102
Malynove,1421500000,37.72,47.837,1421557101
Raksha,1422000000,36.971,48.473,1422084409
Kucheriv Yar,1422000000,37.275,48.508,1422083305
Lazarivka,1421500000,37.463,47.485,1421585603
Preobrazhenka,1422700000,36.979,48.116,1422786506
Hromova Balka,1420300000,37.085,48.71,1420386905
Hruzke,1422000000,37.291,48.55,1422083303
Hrushivske,1421200000,36.712,48.046,1421284402
Hulive,1422000000,36.97,48.373,1422088803
Kolodiazi,1423000000,37.887,49.085,1423085405
Nahirne,1420900000,38.244,48.741,1420980507
Kashtanove,1425500000,37.825,48.123,1425587603
Kvashyne,1420600000,38.588,47.746,1420685002
Kypucha Krynytsia,1424500000,37.934,47.692,1424586009
Kirove,1424500000,38.009,47.829,1424582403
Pobieda,1424500000,38.275,47.603,1424581807
Podilske,1422400000,37.777,48.572,1422484003
Ternivka,1424800000,38.128,47.375,1424883208
Fedorivka,1421200000,36.758,47.95,1421282406
Fedorivka,1421700000,37.125,47.207,1421781805
Porokhnia,1423600000,38.029,47.247,1423682803
Prechystivka,1423300000,37.072,47.78,1423385803
Pryvillia,1412900000,37.383,48.708,1412946201
Maiske,1422400000,37.778,48.624,1422483703
Makarivka,1421200000,36.8,47.777,1421284802
Novopetrivka,1420300000,36.858,48.599,1420387305
Huselshchykove,1423600000,38.083,47.16,1423610101
Lisne,1421500000,37.49,47.669,1421557201
Lisne,1421700000,37.303,47.166,1421755101
Ternove,1425200000,38.562,48.009,1425280502
Tetianivka,1424200000,37.586,49.036,1424284604
Puteprovid,1412000000,38.051,48.151,1412046805
Radianska Ukraina,1423900000,37.453,47.121,1423981104
Radianske,1424800000,38.187,47.352,1424883206
Rozdollia,1420300000,37.009,48.69,1420381009
Razine,1422700000,37.313,48.366,1422755605
Novosadove,1423000000,37.97,49.126,1423085406
Prokhorivske,1424500000,38.151,47.724,1424584605
Pustynka,1422700000,37.182,48.159,1422785005
Pleshchiivka,1422400000,37.779,48.457,1422483003
Pobieda,1423300000,37.46,47.916,1423310101
Novooleksandrivka,1422000000,37.072,48.354,1422088807
Novooleksandrivka,1422700000,36.992,48.19,1422784006
Novooleksandrivka,1424800000,38.255,47.393,1424883205
Novooleksiivka,1422700000,37.207,48.133,1422785004
Novoklynivka,1420600000,38.453,47.859,1420682006
Novokryvorizhzhia,1422000000,36.895,48.488,1422084406
Pishchane,1424500000,37.87,47.771,1424581203
Platonivka,1420900000,38.013,48.897,1420982303
Lunacharske,1422700000,37.286,48.38,1422755602
Lvivka,1420300000,37.312,48.761,1420385503
Mazanivka,1424200000,37.351,48.994,1424281504
Maidan,1424200000,37.24,48.854,1424285702
Olhynske,1420600000,38.399,47.72,1420686005
Leninske,1424500000,38.156,47.693,1424584603
Leonidivka,1411200000,37.799,48.371,1411246503
Lyman,1422000000,36.866,48.41,1422088806
Lypivka,1420900000,37.87,48.782,1420985904
Lypove,1413500000,38.172,48.088,1413566501
Lypove,1420900000,38.304,48.724,1420989909
Novomykhailivka,1424500000,38.042,47.558,1424587505
Kurytsyne,1420300000,36.993,48.563,1420387304
Novoiverske,1420300000,36.962,48.602,1420387503
Novokalynove,1425500000,37.684,48.242,1425587307
Urytske,1422000000,37.07,48.588,1422085505
Rodnyky,1420600000,38.419,47.837,1420682008
Rodnykove,1424500000,37.937,47.686,1424586007
Novoserhiivka,1420300000,36.915,48.537,1420387306
Odradivka,1420900000,38.02,48.504,1420985005
Orikhove,1413500000,38.105,48.101,1413566503
Orikhuvatka,1424200000,37.776,48.805,1424283504
Orlynske,1421200000,36.764,47.65,1421285205
Novoviktorivka,1422000000,36.98,48.534,1422055504
Petrivske,1412000000,38.048,48.166,1412046803
Krasna Zoria,1413500000,38.118,48.14,1413591505
Nazarivka,1421700000,37.113,47.329,1421785005
Neskuchne,1421200000,36.808,47.82,1421255102
Kulykove,1423600000,37.888,47.231,1423683303
Kultura,1424500000,38.316,47.663,1424581805
Fedorivka,1420600000,38.199,47.942,1420684005
Fedorivka,1420900000,38.05,48.765,1420981008
Luhove,1421700000,36.886,47.179,1421781803
Luzhky,1424500000,38.26,47.584,1424581806
Krasnyi Yar,1422700000,37.336,48.244,1422755302
Krasnoarmiiske,1424200000,37.467,48.82,1424280307
Krasnopolivka,1420900000,38.047,48.729,1420988002
Krasnopillia,1424200000,37.414,48.988,1424281503
Zelene Pole,1422400000,37.576,48.33,1422485804
Novoserhiivka,1422700000,36.967,48.198,1422756304
Novosilka,1421200000,36.685,47.839,1421281403
Novostepanivka,1420300000,37.008,48.683,1420381007
Novotatarivka,1421500000,37.359,47.553,1421582802
Novotoretske,1422700000,37.415,48.288,1422781607
Novotroitske,1422000000,37.221,48.581,1422083306
Zrubne,1425200000,38.879,47.997,1425282304
Ivanhrad,1420900000,38.028,48.555,1420986505
Memryk,1422700000,37.397,48.123,1422783206
Mykilske,1420300000,36.776,48.688,1420386601
Netailove,1425500000,37.551,48.109,1425585403
Nyzhnie Lozove,1420900000,38.348,48.405,1420986002
Zaporizhzhia,1421200000,36.77,48.032,1421282404
Zaporizhzhia,1422700000,36.993,48.104,1422786503
Zelene,1424500000,38.105,47.634,1424583506
Manych,1420600000,38.745,47.756,1420688205
Marivka,1420300000,36.785,48.618,1420384409
Marivka,1422000000,37.167,48.566,1422083309
Myronivka,1420900000,38.265,48.491,1420955404
Mykhailivka,1422700000,37.365,48.302,1422755604
Mykhailivka,1425200000,38.431,48.149,1425286003
Midna Ruda,1420900000,38.207,48.557,1420984503
Shostakivka,1420300000,36.921,48.67,1420383305
Zelenyi Brid,1420300000,36.745,48.694,1420386603
Zelenyi Hai,1421500000,37.462,47.652,1421581203
Zelenyi Hai,1424800000,38.257,47.418,1424883203
Zelenyi Kut,1421200000,36.895,48.022,1421280802
Zernove,1424800000,38.097,47.403,1424855101
Varvarivka,1424200000,37.31,48.646,1424280502
Zavitne Bazhannia,1421200000,36.819,47.722,1421285203
Zakitne,1423000000,37.951,48.899,1423056401
Zaliznianske,1420900000,37.946,48.701,1420987003
Vesele,1425200000,38.576,48.216,1425285602
Mykilske,1424200000,37.457,48.921,1424282407
Mykolaivka,1424800000,37.859,47.37,1424882905
Mykolaivka,1420900000,38.032,48.486,1420985003
Mykolaivka,1420900000,38.054,48.745,1420988003
Obilne,1424500000,37.877,47.829,1424582407
Kosharne,1420600000,38.446,47.669,1420682502
Yurivka,1411200000,37.83,48.313,1411246507
Yurivka,1422000000,36.901,48.385,1422088809
Yurivka,1423900000,37.196,46.937,1423955502
Yurkivka,1424200000,37.799,48.777,1424283507
Sosnivske,1423600000,37.908,47.297,1423685504
Kotliarevske,1424800000,38.291,47.472,1424882402
Vaniushkyne,1423600000,38.27,47.255,1423686602
Varvarivka,1420300000,36.927,48.775,1420355101
Vesele,1425500000,37.757,48.189,1425582102
Vesele,1425500000,37.726,48.063,1425587602
Vesele Pole,1422000000,37.104,48.538,1422085503
Veselyi Hai,1423300000,37.258,47.9,1423388502
Kaplany,1424800000,37.856,47.336,1424882904
Karla Marksa,1421200000,36.71,47.988,1421284403
Karlivka,1423300000,37.495,48.111,1423381103
Shchebenka,1412000000,38.141,48.189,1412046809
Yahidne,1420900000,37.984,48.63,1420986509
Yantarne,1423300000,37.162,47.941,1423381507
Yasna Poliana,1421200000,37.03,47.879,1421286403
Balochne,1425200000,38.55,48.115,1425281202
Plotyna,4424800000,39.488,48.797,4424884504
Ploshchanka,4421600000,38.086,49.207,4421655402
Lenina,4422200000,39.144,48.429,4422256400
Velyka Martynivka,4422200000,38.995,48.41,4422282202
Sosnovyi,4424000000,38.121,49.454,4424010103
Stara Krasnianka,4421600000,38.288,49.037,4421610103
Blahovishchenka,1421500000,37.382,47.681,1421581202
Blahodatne,1420900000,38.015,48.695,1420987002
Kyrylivka,1421700000,37.674,47.32,1421782202
Kyselivka,1420600000,38.461,47.749,1420686002
Kirove,1420900000,38.053,48.831,1420988402
Merezhky,1420600000,38.243,47.755,1420684505
Karpivka,1423000000,37.747,49.179,1423083202
Karpivka,1424200000,37.647,48.897,1424256201
Dersove,1424800000,37.996,47.313,1424886402
Dzerzhynske,1423600000,37.862,47.157,1423686803
Dymytrova,1425200000,38.517,48.206,1425286803
Dibrivka,1425200000,39.037,47.901,1425282303
Dibrova,1420900000,37.834,48.764,1420985903
Dibrova,1423000000,37.845,48.916,1423082002
Demianivka,1423900000,37.187,47.074,1423983302
Dzerzhynske,1423000000,37.928,49.068,1423085403
Dzerkalne,1420600000,38.258,47.795,1420684503
Novomykolaivka,1425200000,38.176,47.978,1425283403
Novomykhailivka,1423000000,37.869,49.201,1423083206
Pokrovka,1420600000,38.33,47.913,1420687102
Polkove,1421500000,37.523,47.442,1421580404
Novomykolaivka,1422700000,36.927,48.189,1422756303
Novomykolaivka,1424200000,37.374,48.888,1424256502
Novoolenivka,1422400000,37.538,48.397,1422485805
Novoolenivka,1422700000,37.087,48.137,1422784007
Novoorlivka,1425200000,38.411,48.181,1425284503
Novoocheretuvate,1421200000,36.812,47.899,1421282405
Novoielanchyk,1420600000,38.434,47.779,1420686004
Petrivske,1424800000,37.963,47.384,1424882906
Petrivske,1425200000,38.673,47.943,1425284703
Petrovskoho,1422700000,36.917,48.098,1422786505
Petropavlivka,1420600000,38.566,47.675,1420682505
Petropavlivka,1421200000,37.141,48.047,1421280202
Lidyne,1422000000,37.187,48.593,1422083304
Lisivka,1423300000,37.38,48.098,1423381104
Lohvynove,1420900000,38.345,48.38,1420985203
Lozove,1423000000,37.596,49.21,1423084304
Portivske,1423900000,37.423,47.003,1423984406
Pryazovske,1423900000,37.372,47.153,1423981103
Novoselivka,1412000000,38.112,48.262,1412046501
Novoselivka,1420900000,38.161,48.854,1420981503
Novoselivka,1424500000,37.84,47.838,1424582406
Novoselivka,1425500000,37.849,48.273,1425586503
Krasnyi Pakhar,1420900000,38.29,48.498,1420955401
Nykonorivka,1424200000,37.737,48.769,1424283503
Nova Kamianka,1420900000,38.133,48.667,1420987503
Nova Marivka,1424800000,37.942,47.449,1424883605
Novyi Kavkaz,1420300000,36.86,48.754,1420386809
Zvirove,1422700000,37.122,48.252,1422784503
Zelena Dolyna,1423000000,37.809,49.132,1423086502
Zelene,1420300000,36.782,48.761,1420386805
Polove,1425200000,38.466,48.204,1425286705
Novoselivka Druha,1425500000,37.79,48.206,1425582104
Rebrykove,1424500000,38.086,47.698,1424584606
Mykolaivka,1422700000,37.32,48.248,1422755304
Mykolaivka,1422700000,37.345,48.321,1422755603
Mykolaivka Druha,1420900000,38.014,48.47,1420985004
Krasnyi Oktiabr,1424800000,37.973,47.498,1424883604
Komyshuvakha,1420600000,38.756,47.791,1420680405
Krasnopillia,1424500000,38.11,47.539,1424587504
Krasnopodillia,1422000000,37.089,48.42,1422082202
Novoandriivka,1422700000,37.04,48.106,1422786504
Novoandriivka,1424200000,37.345,48.599,1424280503
Novobakhmutivka,1425500000,37.619,48.226,1425587305
Vesele,1420900000,38.149,48.744,1420989907
Vesele,1421200000,36.767,47.931,1421282402
Vesele,1421500000,37.365,47.481,1421582402
Vesele,1421700000,36.974,47.186,1421781802
Vesele,1422000000,37.273,48.544,1422083302
Znamenivka,1420300000,36.728,48.669,1420386605
Znamenivka,1421500000,37.444,47.43,1421583202
Marynivka,1422700000,37.349,48.18,1422783409
Marynivka,1425200000,38.849,47.903,1425288202
Markyne,1423600000,38.182,47.19,1423686009
Karpaty,4423600000,38.859,48.508,4423656401
Kliuchove,4422200000,39.247,48.379,4422281305
Kovylne,4420300000,38.924,48.278,4420355603
Kovpakove,4420300000,39.111,48.197,4420387703
Kozakivka,4420300000,39.024,48.22,4420383303
Novobesheve,1424500000,37.867,47.81,1424582405
Novovasylivka,1422700000,37.044,48.204,1422784005
Vesela Dolyna,1420900000,38.063,48.551,1420983003
Sadove,1420600000,38.171,47.969,1420684004
Sadove,1421700000,36.934,47.19,1421781804
Sakko i Vantsetti,1420900000,38.031,48.747,1420981007
Samiilivka,1420300000,36.986,48.587,1420387507
Samsonove,1423600000,38.003,47.1,1423610103
Yasenove,1422700000,37.065,48.107,1422786509
Pervomaiske,1422000000,37.079,48.544,1422085504
Vasylivka,1420900000,38.259,48.727,1420989905
Vasylivka,1421500000,37.676,47.576,1421587203
Vasylivka,1422000000,37.038,48.359,1422088802
Vasylivka,1424500000,38.021,47.6,1424586802
Sverdlove,1413500000,38.065,48.034,1413569900
Chervona Zirka,1421200000,36.719,48.034,1421282407
Chervona Zoria,1425200000,38.904,47.876,1425288206
Chervona Ukraina,1423900000,37.193,47.105,1423983303
Holykove,4421600000,38.165,49.167,4421687302
Holovkove,4425400000,38.488,49.828,4425485004
Pryvitne,4424500000,39.309,48.665,4424581107
Prydorozhne,4421400000,39.592,48.391,4421488803
Prystyne,4421600000,38.568,49.141,4421682602
Prykhodkivka,4420900000,38.915,49.627,4420981007
Pryshyb,4424500000,38.934,48.735,4424555105
Industriia,4420300000,38.714,48.219,4420355901
Kozachyi,4424800000,39.576,48.888,4424887002
Komyshuvakha,4422200000,39.027,48.451,4422255502
Komsomolets,4422200000,39.058,48.444,4422255503
Starodubivka,1424200000,37.792,48.889,1424287903
Novohryhorivka,1411700000,37.422,48.577,1411745600
Ulianivske,1420600000,38.398,47.635,1420686007
Urozhaine,1421200000,36.82,47.752,1421284805
Kharkivske,1420600000,38.559,47.744,1420685003
Vorovske,1422700000,37.188,48.143,1422785002
Vorovske,1424500000,38.171,47.594,1424583508
Voskresenka,1421200000,36.642,47.955,1421286604
Voikove,1424500000,38.126,47.677,1424583505
Volodymyrivka,1422000000,37.348,48.44,1422086605
Volodyne,1421200000,36.77,47.694,1421285202
Volia,1424800000,38.078,47.448,1424885902
Hrabske,1420600000,38.159,47.903,1420685404
Hranitne,1421700000,37.552,47.32,1421781603
Dalnie,1423300000,37.269,47.947,1423381503
Izhevka,1422400000,37.669,48.586,1422484102
Izmailivka,1423300000,37.342,48.056,1423385404
Harmashivka,4420600000,39.622,49.351,4420686602
Druzhba,4423800000,38.338,48.628,4423856904
Zhytlivka,4421600000,38.194,49.097,4421610101
Zakhidnyi,4424000000,38.395,49.461,4424085502
Orlivske,4420300000,39.025,48.229,4420383305
Pidlisne,4423800000,38.443,48.806,4423857503
Kostiantynivka,4423300000,38.962,49.742,4423388203
Kochenove,4425400000,38.376,49.796,4425488005
Nyzhnii Minchenok,4424800000,39.465,48.843,4424885504
Nyzhnii Sukhodil,4423100000,38.736,49.007,4423188003
Radhospnyi,4421400000,39.686,48.24,4421482206
Radhospnyi,4423300000,39.237,49.676,4423383202
Radhospnyi,4423600000,38.773,48.348,4423656701
Soniachne,4420300000,38.929,48.335,4420384405
Komisarivka,4421400000,39.504,48.47,4421489307
Nauholne,4424000000,38.073,49.557,4424084502
Nezhuryne,4424000000,38.054,49.381,4424081503
Butkivka,4425100000,38.924,49.38,4425182003
Valiivka,4421400000,39.492,48.518,4421489303
Valuiky,4425100000,38.807,49.09,4425183502
Vesele,4422500000,39.828,49.511,4422583302
Heivka,4424800000,39.119,48.771,4424885002
Hlynokarier,4423800000,38.308,48.669,4423856903
Depreradivka,4423600000,38.495,48.364,4423656103
Dzerzhynske,4410100000,39.224,48.559,4410160301
Dovzhanske,4424200000,39.753,47.856,4424255302
Krasna Zoria,4423600000,38.685,48.383,4423682202
Komuna,4422500000,39.594,49.463,4422555101
Nadarivka,4423600000,38.454,48.455,4423684403
Nadiia,4424000000,37.927,49.371,4424086502
Havrylivka,4423100000,38.677,49.007,4423188002
Haiove,4422200000,39.134,48.541,4422281102
Hannivka,4420300000,38.879,48.377,4420384403
Pishchane,4421600000,38.177,49.121,4421687303
Pishchane,4424800000,39.359,48.757,4424883503
Pishchane,4425100000,38.937,49.274,4425180203
Platonivka,4412300000,39.335,47.948,4412391004
Nahirne,4424200000,39.464,48.184,4424285504
Pidkuichansk,4424000000,38.013,49.475,4424082506
Pionerske,4424800000,39.566,48.58,4424884004
Bondarivka,4422800000,40.041,49.407,4422855101
Bondarne,4422500000,39.376,49.432,4422588802
Novoselivske,4424000000,37.953,49.521,4424082505
Ordzhonikidze,4421400000,39.679,48.268,4421482205
Verkhnoderevechka,4421400000,39.725,48.199,4421482203
Verkhnokamianka,4423800000,38.264,48.855,4423855301
Verkhnotuzlove,4424200000,39.511,47.884,4424286602
Volodymyrivka,4424000000,37.978,49.59,4424082502
Habun,4421400000,39.687,48.449,4421480802
Zbirne,4422200000,39.096,48.488,4422255501
Ivashchenko,4424200000,39.542,47.972,4424284403
Heraskivske,4422500000,39.528,49.645,4422584403
Hlafirivka,4422200000,39.302,48.391,4422285503
Hlyboke,4421400000,39.468,48.313,4421456501
Hlotivka,4425400000,38.08,49.791,4425483003
Hovorukha,4424500000,39.093,48.574,4424555901
Klynove,1422400000,37.674,48.613,1422482003
Bezimiane,1422400000,37.674,48.601,1422482002
Oleksandro-Shultyne,1422400000,37.827,48.486,1422482505
Sofiino-Lyman,1420300000,36.976,48.694,1420381011
Horbachevo-Mykhailivka,1410100000,38.01,47.851,1410166300
Hruzko-Lomivka,1413500000,38.108,47.904,1413569400
Orikhovo-Vasylivka,1420900000,37.878,48.682,1420985704
Orlovo-Ivanivka,1425200000,38.472,48.17,1425286001
Oleksiievo-Druzhkivka,1411700000,37.613,48.578,1411745300
Siedovo-Vasylivka,1423600000,38.113,47.224,1423687705
Stepano-Krynka,1420600000,38.335,47.923,1420687101
Serhiieve-Krynka,1420600000,38.664,47.775,1420681504
Karpovo-Nadezhdynka,1420600000,38.581,47.824,1420681002
Karlo-Marksove,1412000000,38.156,48.266,1412046500
Zaparo-Marivka,1420300000,37.046,48.8,1420382203
Ivano-Darivka,1420900000,38.195,48.814,1420981502
Rusko-Orlivka,1420600000,38.375,47.952,1420687103
Spasko-Mykhailivka,1420300000,36.938,48.576,1420387301
Rai-Oleksandrivka,1424200000,37.85,48.811,1424287901
Kuznetsovo-Mykhailivka,1424800000,38.213,47.459,1424882401
Chuhuno-Krepynka,1425200000,38.976,47.998,1425282309
Yelyzaveto-Mykolaivka,1420600000,38.346,47.823,1420683500
Oleksandro-Kalynove,1422400000,37.673,48.414,1422480501
Mytkovo-Kachkari,1423600000,37.957,47.171,1423681105
Hruzko-Zorianske,1413500000,38.09,47.943,1413569300
Krynychne,4411000000,38.715,48.602,4411045701
Lozno-Oleksandrivka,4420900000,38.735,49.841,4420955700
Bokovo-Platove,4410300000,39.012,48.121,4410345300
Sadovo-Khrustalnenskyi,4411600000,38.726,48.152,4411646400
Sievero-Hundorivskyi,4411400000,39.886,48.373,4411446800
Rai-Oleksandrivka,4423800000,38.412,48.79,4423857504
Aidar-Mykolaivka,4423100000,38.972,48.966,4423155101
Davydo-Mykilske,4421400000,39.834,48.503,4421483001
Darino-Iermakivka,4424200000,39.608,47.891,4424283301
Petro-Mykolaivka,4422200000,39.325,48.359,4422281311
Kleban-Byk,1422400000,37.765,48.425,1422483002
Babakh-Tarama,1423900000,37.085,46.894,1423985502
Naholno-Tarasivka,4412300000,39.488,48.002,4412346700
Karavan-Solodkyi,4422500000,39.313,49.421,4422588805
Karpove-Kripenske,4424200000,39.592,47.95,4424283303
Troitsko-Khartsyzk,1415000000,38.266,47.967,1415047200
Dmytro-Darivka,1420300000,36.961,48.765,1420355103
Kalynove-Borshchuvate,4423800000,38.492,48.62,4423856501
Uralo-Kavkaz,4411400000,39.803,48.315,4411447100
Burchak-Mykhailivka,4424800000,39.513,48.567,4424884002
Kochyne-Rozpasiivka,4420900000,38.594,49.772,4420988204
Vydno-Sofiivka,4421400000,39.511,48.451,4421489304
Plakho-Petrivka,4420900000,38.5,49.618,4420987705
Demyno-Oleksandrivka,4425400000,38.248,50.047,4425482001
Hrekovo-Oleksandrivka,1424800000,38.178,47.407,1424883202
Zavydo-Borzenka,1422000000,36.931,48.513,1422084403
Zavydo-Kudasheve,1422000000,36.937,48.464,1422084404
Dubovo-Vasylivka,1420900000,37.928,48.65,1420985703
Ashurkove,1412900000,37.635,48.657,1412990001
Dyliivka,1422400000,37.861,48.433,1411245303
Mykolaivka,1414100000,37.771,48.852,1414170300
Chapaievka,4412300000,39.207,48.137,4412347103
Krasnyi Kolos,4412300000,39.209,48.146,4412347701
Khrustalnyi,4411600000,38.886,48.175,4411647301
Horlivka,1410600000,38.06,48.326,1410600000
Dyliivka,1422400000,37.882,48.464,1422482503
Lisne,1413500000,38.132,48.098,1413567000
Chervone,1422400000,37.786,48.562,1422484113
Stupochky,1422400000,37.828,48.536,1422485703
Shcherbak,1423600000,38.2,47.217,1423686607
Vesele,1422700000,37.439,48.237,1422781602
Dymytrove,1422700000,37.05,48.254,1422784703
Zachativka,1421500000,37.199,47.474,1421582003
Mankivka,4420900000,38.403,49.592,4420987703
Vesele,1424500000,38.079,47.631,1424583504
Lozove,1420900000,38.239,48.38,1420955403
Semenivka,1412900000,37.65,48.671,1412990003
Novopavlivka,4422200000,39.073,48.407,4422255801
Troitske,4423600000,38.928,48.45,4423655503
Skarhivka,4421600000,38.496,49.203,4421681303
Kolesnykivka,4424800000,39.687,48.68,4424882502
Menchuhove,1424500000,37.985,47.855,1424582404
Vedmezhe,1415000000,38.191,48.035,1415090005
Kurdiumivka,1411200000,37.955,48.47,1411245600
Leninske,1411200000,37.908,48.373,1411245900
Lymanchuk,1414400000,38.825,48.016,1414446500
Moskovske,1415300000,38.543,48.11,1415345700
Novodvirske,1410100000,38.139,47.839,1410166309
Novozhelanne,1422700000,37.435,48.185,1422783411
Novoznamenivka,1420300000,36.826,48.606,1420384411
Novopryhozhe,1420300000,36.767,48.785,1420386813
Novoselivka,1413500000,38.135,48.167,1413591513
Voikove,1415000000,38.21,47.969,1415045600
Vuhliar,1413500000,38.061,48.015,1413569100
Hirne,1415000000,38.201,48.057,1415045900
Malotaranivka,1412900000,37.51,48.664,1412946500
Mezhove,1413500000,38.072,47.965,1413569700
Mykolaivka,1415000000,38.244,48,1415046500
Huselske,1413500000,38.113,47.996,1413569500
Donetske,1424200000,37.69,48.934,1424255900
Petrivka,1411200000,37.782,48.389,1411246800
Pokrovka,1415000000,38.278,47.934,1415046800
Chervonozoriane,1411700000,37.588,48.632,1411790003
Lomakyne,1412300000,37.714,47.168,1412365803
Maiak,1422000000,37.319,48.426,1422085015
Molodyi Shakhtar,1412100000,38.247,48.103,1412147017
Novomarivka,1413500000,38.147,48.151,1413591511
Piatykhatky,1410600000,38.016,48.255,1410640001
Pobieda,1414400000,38.811,47.978,1414447700
Pryiut,1422400000,37.409,48.537,1422486011
Ptyche,1422700000,37.45,48.167,1422783415
Stavky,1413300000,37.826,49.048,1413390003
Horkoho,1411200000,37.877,48.427,1411245301
Krymske,1411200000,37.88,48.414,1411290001
Krasnyi Lyman,1422700000,37.238,48.342,1422785702
Molchalyne,1414400000,38.712,48.06,1414448001
Vynohradne,1415000000,38.229,47.923,1415070801
Shyroke,1415000000,38.231,47.957,1415047800
Novomykolaivka,1411700000,37.37,48.565,1411745800
Illinka,1423300000,37.297,48.007,1423355600
Kholmyste,1413500000,38.103,47.973,1413569301
Maiak,1413500000,38.021,47.969,1413568100
Bohorodychne,1424200000,37.507,49.018,1424281502
Zarichne,1415300000,38.495,48.077,1415390007
Zelenopillia,1420900000,37.962,48.472,1420986503
Novomoskovske,1413500000,38.167,48.176,1413590001
Pobieda,1420600000,38.186,47.773,1420684507
Khromivka,1420900000,37.949,48.745,1420981010
Chervonosilske,1420600000,38.241,47.83,1420685410
Shakhtne,1415000000,38.284,47.981,1415047500
Shyroke,1424500000,38.147,47.559,1424583510
Shmidta,1424500000,38.169,47.719,1424584610
Shchurove,1413300000,37.716,48.961,1413390007
Stinky,1422400000,37.739,48.578,1422484111
Fedorivka,1410600000,38.044,48.262,1410640003
Shaposhnykove,1412000000,38.159,48.192,1412090003
Shevchenko,1420300000,36.868,48.623,1420387310
Mykhailivka,1410100000,38.132,47.831,1410166307
Nelipivka,1422400000,37.788,48.452,1422482504
Novobakhmetieve,1420300000,36.835,48.74,1420386811
Kalynnyk,4424200000,39.794,48.128,4424287706
Koshelivka,4425400000,38.027,49.739,4425480503
Siiatel,1420600000,38.521,47.893,1420682010
Sofiivka,1420300000,36.864,48.706,1420355113
Zemlianky,1413500000,37.914,48.13,1413565300
Komyshivka,1413800000,37.469,48.18,1413845600
Brusivka,1413300000,37.784,48.907,1413390001
Staryi Karavan,1413300000,37.785,48.92,1413390005
Suvorove,1422000000,37.257,48.387,1422085011
Temriuk,1410100000,37.986,47.896,1410166313
Torets,1424200000,37.491,48.867,1424255680
Toretske,1422400000,37.425,48.562,1422486015
Komyshuvakha,1412900000,37.454,48.64,1412945900
Krasna Hora,1410300000,38.018,48.66,1410345600
Krasnyi Oktiabr,1413500000,38.147,48.081,1413567600
Yasna Poliana,1412900000,37.523,48.748,1412947400
Avilovka,1412000000,38.174,48.198,1412090001
Byriuky,1410100000,38.084,47.862,1410166301
Bila Hora,1422400000,37.853,48.486,1422482502
Chunyshyne,1422700000,37.2,48.23,1422782810
Brazhyne,1414400000,38.827,47.995,1414445600
Vysoke,1413500000,38.058,47.944,1413569200
Vodianske,1411500000,37.104,48.409,1411545300
Nelipivka,1411200000,37.83,48.356,1411246200
Nykyforove,1414400000,38.846,48.007,1414446800
Oleksandrivka,1412900000,37.453,48.748,1412945300
Oktiabrske,1410100000,37.997,47.912,1410166311
Orlivka,1422700000,37.378,48.213,1422783413
Petrivka Persha,1420300000,36.89,48.7,1420355111
Yasne,1411600000,37.636,47.773,1411690001
Petrivske,1422000000,37.197,48.567,1422083311
Raiske,1422400000,37.479,48.562,1422486013
Svitle,1411300000,37.229,48.308,1411390001
Semenivske,1420600000,38.756,47.853,1420680411
Serhiivka,1422700000,37.412,48.22,1422781610
Hirne,1415300000,38.548,48.037,1415390003
Vyshneve,1413800000,37.247,48.151,1413845300
Vilkhivka,1412100000,38.307,48.111,1412147000
Druzhne,1412000000,38.282,48.197,1412045900
Viktoriia,1415300000,38.485,48.067,1415390001
Dorofiienko,1415300000,38.472,48.069,1415390005
Kyshchenko,1415300000,38.468,48.093,1415390009
